transaction_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,sender_municipality,receiver_country,receiver_municipality,transaction_type,notes
08d151c5-7e36-47b6-8eee-35077c1d8787,2025-04-13 17:16:00,9224.77,SEK,SE8902SPLV55493875690484,GB57GIXV83588120571998,Sweden,Varberg,Sweden,Jönköping,incoming,Utility bill
cc79b5b3-9e26-44f5-a5ac-ff7ad25b47cc,2025-01-15 02:33:00,31618.31,USD,GB08BRUX62397606498561,SE8902MIDF11176460973267,Guernsey,East Jason,Sweden,Lidingö,incoming,Reimbursement for travel
08a4c0d2-5cb6-4d15-8566-c69acc3dd377,2025-02-11 20:55:00,14732.96,SEK,GB45WSRJ90328034247423,SE8902QZNU18414720978758,Sweden,Halmstad,Sweden,Alingsås,outgoing,Tax refund
5bb51d93-b1a3-4ed1-96b6-e94a02813595,2025-03-03 13:08:00,20741.66,SEK,SE8902LDPN73303918695424,GB07GCFM19944091451183,Sweden,Luleå,Germany,Hohenstein-Ernstthal,incoming,Subscription fee
b287fe14-25ac-44ca-bac8-08a782b30758,2025-04-24 08:52:00,40010.94,SEK,SE8902WSOG82520529247442,GB49XCZO88800588612989,Sweden,Norrköping,Guadeloupe,North Lisaside,outgoing,Gift to family member
b5f1460c-6a60-4db4-8aa3-d495c1b38044,2025-05-14 17:08:00,7475.09,NOK,GB90FMDG09359524490411,SE8902YOEW30639718787528,Norway,Moe,Sweden,Luleå,incoming,Gift to family member
3e71135c-46f0-4598-9fb2-453f9a43e879,2025-01-31 22:52:00,28235.2,SEK,GB41ZJUN78120464580525,SE8902FOXC84791598609467,Sweden,Gävle,Sweden,Skövde,incoming,Rent transfer
60a78ad2-054f-4f3d-9616-759bb2e724ef,2025-02-19 16:14:00,38089.0,EUR,GB13KHKH12194128271444,SE8902EHQT53687871208531,Germany,Sternberg,Sweden,Östersund,outgoing,Subscription fee
dfee3dbf-5e33-46cb-ba4c-84a88ddcec29,2025-04-14 12:49:00,15466.79,SEK,SE8902PVDU32397262267370,GB31RCGX91345045592538,Sweden,Helsingborg,Sweden,Sundsvall,incoming,Subscription fee
3f1eb07d-5640-4feb-acf2-50a833aa2b76,2025-01-05 23:59:00,31303.05,SEK,GB78OMHT16424040534073,SE8902DGBN51946839388357,Sweden,Halmstad,Sweden,Kristianstad,incoming,
918d2a66-0721-4abd-a4a8-f92d166ff4e4,2025-05-10 06:17:00,10642.95,SEK,GB04BQOW69483137997804,SE8902DHTY58610419863874,Sweden,Alingsås,Sweden,Västerås,outgoing,Consulting fee
b4b9201a-a922-47cc-93a8-13b9e232b964,2025-01-29 19:52:00,25396.08,SEK,SE8902DZEM65843874009450,GB79ZRZX51534581813440,Sweden,Västerås,Sweden,Trollhättan,outgoing,Online purchase
ba3a6d29-9224-40dd-89dc-74ffd98d71dd,2025-04-05 10:01:00,2089.66,SEK,SE8902FEOU83301563734443,GB29RKIG55403412432499,Sweden,Sandviken,Netherlands Antilles,North Kathrynchester,outgoing,Subscription fee
15fab3ed-9a0c-4c33-a3ad-b4a6f1c5ddc7,2025-05-18 23:56:00,6770.54,SEK,SE8902IQDI59898249098467,GB14QKKE01283073784474,Sweden,Helsingborg,Sweden,Helsingborg,incoming,Reimbursement for travel
59600996-c774-443e-8db4-8326cf803427,2025-03-31 10:12:00,33738.42,SEK,SE8902ASFC38684084271407,GB60KADA08585909334651,Sweden,Norrköping,Estonia,Kuningasville,outgoing,Tax refund
032724cb-8560-44f7-b75b-7f52cb41f69e,2025-02-19 09:07:00,46867.84,SEK,SE8902TTCV22659277900658,GB21QRHQ33378721040142,Sweden,Karlskoga,Cayman Islands,North Carolineland,incoming,Gift to family member
39d2dea2-eff0-4f6e-bd9c-34b79e31d41e,2025-01-24 16:39:00,12192.52,SEK,SE8902AJSV94182461717656,GB15QTQB60980294206366,Sweden,Karlskoga,Denmark,Gandrup,incoming,Subscription fee
9209cc68-b859-4ffb-a34f-37a7511647e4,2025-02-15 03:05:00,17015.93,SEK,GB52WRKI65041705868257,SE8902XFDS45905033879975,Sweden,Västerås,Sweden,Halmstad,outgoing,Tax refund
933e29cf-b337-4456-85cb-ac0aff2f1687,2025-05-09 00:23:00,5044.61,SEK,SE8902TCZL47145018856917,GB98SBNJ80815402384130,Sweden,Helsingborg,Sweden,Piteå,incoming,Freelance project payment
f27d5892-0133-4d71-bbba-7c0654470131,2025-02-16 23:53:00,8591.12,USD,GB47AEVA15079252057172,SE8902FZYK87978190387699,Sudan,Kennethport,Sweden,Ängelholm,incoming,Tax refund
14168542-7fff-4d46-b72c-909b30f73b78,2025-02-22 13:20:00,7195.02,SEK,SE8902SSZA54290319483676,GB56PPEH71278589746994,Sweden,Sundsvall,Macao,Ramosfort,incoming,Utility bill
62e60b23-f4fb-44ab-86dd-9a81cb9aa29e,2025-03-13 15:33:00,17293.09,SEK,GB05RBID69071971950858,SE8902DIGS61927513105237,Sweden,Karlskoga,Sweden,Linköping,outgoing,Consulting fee
3197fa10-2e5d-4fe6-9128-c17a1c40b354,2025-03-27 01:57:00,24928.84,SEK,SE8902KMXN52564213381947,GB73TMQS78015693883040,Sweden,Jönköping,Sweden,Jönköping,incoming,Mobile recharge
ba4da341-e3a5-4811-876e-cf80cf0a20b2,2025-01-30 19:59:00,10609.33,SEK,SE8902GYZA91851265600454,GB37VZEO55822888563989,Sweden,Trollhättan,Monaco,Heatherside,incoming,
b51b1361-9a57-4561-af9d-3d87aa807d59,2025-03-10 21:57:00,28453.68,USD,GB48PGUH77417614010254,SE8902QPGW46075376024266,Guinea-Bissau,Port Adamport,Sweden,Borås,incoming,Rent transfer
543ce337-bc8a-4aac-bda3-925f519a10bd,2025-01-03 12:57:00,33180.71,SEK,SE8902FAAO97542766702624,GB47SPZU16385864550587,Sweden,Skellefteå,Sweden,Södertälje,incoming,Mobile recharge
625f5520-e043-4fb6-9ede-226576ee7042,2025-03-21 12:25:00,4128.0,SEK,GB21MEOC31424058597753,SE8902YZWC23724318974586,Sweden,Kalmar,Sweden,Uddevalla,outgoing,Utility bill
89a67547-2805-4175-8703-4c0ffa8f5c55,2025-05-02 09:29:00,22796.11,SEK,SE8902ZJVA11817265425330,GB16LWFX22849339028256,Sweden,Linköping,Sweden,Trollhättan,outgoing,Subscription fee
b03eddd7-6e92-4206-82e1-7c1b855c2f26,2025-04-10 08:07:00,41372.69,SEK,SE8902GZAO49226888899471,GB90EPCX76743008284465,Sweden,Östersund,Island,Bentsdóttirberg,incoming,Rent transfer
faedd903-f6ed-4737-8aa6-82c5458fbc5c,2025-03-03 02:13:00,35532.94,SEK,SE8902XMAM56827677889061,GB75MFNQ48830833015487,Sweden,Eskilstuna,Sweden,Lund,incoming,Tax refund
c4c790c1-eef0-4e2f-9ddb-83ffed5aef5a,2025-03-04 21:54:00,43936.77,USD,GB87NEDX43616433994356,SE8902ZZNR41237043450267,Lao People's Democratic Republic,West Brittany,Sweden,Landskrona,outgoing,Insurance payout
39515ba6-781c-4bce-ae8b-6259247d34ea,2025-04-13 12:59:00,10099.97,SEK,SE8902SRDG63581614639448,GB24JQMN81207131353888,Sweden,Norrköping,Sweden,Jönköping,outgoing,Salary payment
9e6de4f1-5695-42ca-b8b2-eaf8498495b7,2025-04-19 16:39:00,34762.46,SEK,GB76JSVT95766892027532,SE8902PQAY31420284375015,Sweden,Lidingö,Sweden,Örnsköldsvik,outgoing,Reimbursement for travel
06b9d931-b12a-42f6-b8e7-0aa4ea9589d3,2025-01-04 21:31:00,40213.36,USD,GB62EKVT81812199635207,SE8902JLFC48207582147190,Jordan,South Mark,Sweden,Uppsala,incoming,Mobile recharge
03a36ba0-7d92-47e1-9ff2-6df48e683294,2025-02-06 20:54:00,27560.95,SEK,GB90NLND52278829080535,SE8902MDRR93436036363613,Sweden,Helsingborg,Sweden,Alingsås,incoming,Consulting fee
50562230-e24c-4af7-a51a-6ad08c3c1e70,2025-02-25 19:08:00,4783.11,SEK,GB30KOSK90345709592787,SE8902URSV28669190464010,Sweden,Motala,Sweden,Örnsköldsvik,incoming,
57d548b1-19ec-48bd-9770-15671afe523c,2025-04-28 09:14:00,13549.62,SEK,SE8902IEHG40560196591529,GB50MZAL62214160656595,Sweden,Jönköping,Sweden,Piteå,incoming,Mobile recharge
acd5a1b3-d054-4cfc-8441-782d42f4266d,2025-05-12 19:56:00,26979.64,USD,GB87QZUV47795153468018,SE8902BUUB70684057188314,Island,Haddifort,Sweden,Lund,outgoing,Online purchase
71c99748-b7b5-481f-80d2-48c28d7732d7,2025-01-14 05:27:00,39054.38,USD,GB11HSZN96602415018999,SE8902TGDM09742731733206,Mali,Greerville,Sweden,Borås,incoming,Loan repayment
8f52b61e-d214-414c-ba65-56e31c1525a8,2025-05-13 05:11:00,29207.31,SEK,GB10VARC25844039643458,SE8902OYYC26878073615803,Sweden,Sandviken,Sweden,Ängelholm,outgoing,Utility bill
f692c232-1621-4ca5-bf9e-bcacf9a76582,2025-03-07 10:43:00,41884.04,USD,GB31HNXP08291090313772,SE8902TSLW64629501935121,Guadeloupe,North Lauramouth,Sweden,Södertälje,incoming,Mobile recharge
36456eb5-6ef5-44d6-9cda-89df54cab8be,2025-03-28 03:31:00,25830.68,SEK,SE8902EDDF98370611345966,GB16XWEM25650492831730,Sweden,Skellefteå,Island,Tryggvisdóttirmouth,outgoing,Consulting fee
12e795ab-041b-403f-b61f-0f0a44ca02c7,2025-02-09 18:06:00,5947.29,SEK,SE8902YSVI54424221824629,GB55USOV83865363187847,Sweden,Uddevalla,Sweden,Kalmar,outgoing,Subscription fee
0d7575b9-8169-4303-a69f-df3309df3a15,2025-04-02 09:27:00,18163.26,SEK,SE8902YKLA01358484410445,GB32YJOR98202301999021,Sweden,Borås,Sweden,Stockholm,incoming,Online purchase
82da5ebd-cc86-4769-85fe-956c3b2245d5,2025-03-06 17:22:00,27279.09,USD,GB65EXWI92501516423455,SE8902EJLS77341060789288,Island,Kárssonhaven,Sweden,Västerås,incoming,Rent transfer
ee8f43dc-202d-49dc-8a22-65fba683dcc9,2025-04-04 03:20:00,8919.57,SEK,SE8902IACG54044232519044,GB14BCZW83641235914489,Sweden,Kristianstad,Russian Federation,Mcneilfort,incoming,Subscription fee
a7905f94-7870-401f-a354-ea217fcce1d5,2025-05-14 18:28:00,42879.7,SEK,SE8902IFOG47846578093385,GB23IHHS81530299646118,Sweden,Karlskrona,Sweden,Helsingborg,incoming,Salary payment
adba543e-b8b4-4e95-90e3-255e5a1d6f2e,2025-03-29 16:35:00,22432.72,SEK,GB21OPFI94812012285627,SE8902GZKC59110904284187,Sweden,Karlstad,Sweden,Lidingö,incoming,Freelance project payment
37978ba6-fbb6-4d3a-8a55-7ec5c702f801,2025-03-30 07:06:00,11180.0,USD,GB29UYOQ38319839343351,SE8902DSLW17149818922650,Antigua and Barbuda,Benjaminton,Sweden,Sundsvall,incoming,Online purchase
31e92fc6-81ef-4730-bf9e-969456826153,2025-01-12 18:05:00,28574.56,SEK,SE8902HHVE14882891293350,GB71PZKZ03091274098709,Sweden,Norrköping,Sweden,Lidingö,incoming,Insurance payout
6a5ded8d-ab88-4446-ba04-73fb91a4e913,2025-05-17 18:30:00,38499.01,SEK,GB64JPJQ47200827168620,SE8902GJPJ21866669764448,Sweden,Gävle,Sweden,Eskilstuna,outgoing,Insurance payout
c5177759-4ee4-4e50-9963-573b0a00a06e,2025-05-13 05:19:00,41416.88,EUR,GB89TXQB76798394357012,SE8902RNTE90201112878494,Germany,Viechtach,Sweden,Falun,outgoing,Insurance payout
9134b32b-3627-44c6-9bf1-b5d2e8820218,2025-01-04 02:54:00,43941.87,SEK,SE8902IASU37111569398010,GB05TDIW95685243675407,Sweden,Luleå,Island,Jóannmouth,incoming,Utility bill
ab404a44-c1af-43d3-9e7f-f265f7be8eb1,2025-05-08 10:43:00,18314.95,SEK,GB26AURR51794528148011,SE8902XWOG93876385265449,Sweden,Lidingö,Sweden,Linköping,outgoing,Online purchase
60779537-86ae-4736-b808-a6acf80d5e28,2025-01-02 07:42:00,41573.19,USD,GB19HGVJ37748092687078,SE8902LACW59549122762926,Croatia,South Steven,Sweden,Karlskrona,outgoing,Utility bill
82f007cf-0e7f-4532-8d43-a93c97ac1904,2025-02-28 00:20:00,8169.13,SEK,GB02CWQH56030000433618,SE8902BPMW61406251979814,Sweden,Piteå,Sweden,Örebro,outgoing,Payment for invoice #1830
2bada539-4c3e-4987-aea2-b9965e1560da,2025-01-30 07:39:00,45820.63,SEK,GB95UAVM26541568226494,SE8902FXEO42999261877496,Sweden,Trelleborg,Sweden,Alingsås,outgoing,Reimbursement for travel
7a3e5c02-efa3-4ca5-9219-1de484554f47,2025-03-05 22:49:00,42854.53,SEK,SE8902XYRM52103884724966,GB70EMSO61656572795790,Sweden,Norrköping,Tanzania,Port Angela,outgoing,Payment for invoice #8669
e54a277c-a4dc-4639-8d9c-e8f3b1aacae9,2025-03-31 02:22:00,6534.41,SEK,GB02CYMO41873527051870,SE8902FUXQ13611890616632,Sweden,Skellefteå,Sweden,Karlskoga,outgoing,Gift to family member
f4e00c26-af59-4e76-8ebe-8ac09ef5d698,2025-04-16 04:46:00,46955.66,SEK,SE8902KLNQ25617997709976,GB69LEIG68694482893192,Sweden,Skövde,Sweden,Halmstad,incoming,Gift to family member
142ae163-c96e-43cd-817a-aa0f0463b1c7,2025-05-16 13:13:00,33240.91,SEK,SE8902ZRZI47417483372579,GB73UAFS49984744565791,Sweden,Kalmar,Sweden,Skövde,incoming,Gift to family member
7978903f-f5b5-4f0a-bc87-a5269893c68c,2025-01-25 12:39:00,30303.35,SEK,SE8902ENZW25848870664611,GB78MGFB47181799140549,Sweden,Borlänge,Sweden,Piteå,outgoing,Freelance project payment
72267706-080b-4e42-970a-80332d1c2f28,2025-04-24 14:25:00,47905.45,USD,GB51WIQS50406678080758,SE8902WOXH43586674611980,Poland,Żywiec,Sweden,Skövde,incoming,Freelance project payment
0b8d60a2-a65f-433e-805d-ca31b2c77519,2025-05-16 17:38:00,39175.72,SEK,SE8902DAYC14364335693782,GB03DPYM59735359033401,Sweden,Östersund,Tunisia,Lake Donnaport,incoming,Loan repayment
d7297b90-083e-44fc-9688-b0340463ed3a,2025-02-16 12:02:00,47533.41,SEK,SE8902TVFH53282057943154,GB62CGZO98473622753030,Sweden,Varberg,Montserrat,Medinamouth,incoming,Rent transfer
790e66ac-12ef-4580-8c66-2905329c7caa,2025-03-13 09:12:00,7128.59,USD,GB65JBBX14409371102139,SE8902HCFQ50732586147290,Poland,Łaziska Górne,Sweden,Karlskoga,outgoing,Loan repayment
af5c6325-3ce0-4f2a-bc2e-34854919b0ab,2025-03-22 19:00:00,30245.0,EUR,GB28RLZA72761144795185,SE8902MORC95963771559704,Germany,Rastatt,Sweden,Landskrona,incoming,Reimbursement for travel
ccdc9fc7-4293-4820-a5dc-4f880db457bc,2025-04-09 12:11:00,13218.74,SEK,SE8902YIGY15689375176219,GB20BUHW29060827305773,Sweden,Örnsköldsvik,Sweden,Östersund,incoming,Insurance payout
5ff66b31-502a-4f7c-b97c-0234116880cd,2025-02-20 08:43:00,11505.32,USD,GB37VSGR30747127603129,SE8902GDTV65148682209789,Niger,North Zachary,Sweden,Skellefteå,outgoing,Reimbursement for travel
37fe11b3-f20c-4926-a19e-869bd80b6ced,2025-02-11 22:15:00,2385.74,SEK,SE8902KSPR66432840199154,GB55DBYQ95381607983274,Sweden,Landskrona,Sweden,Uddevalla,outgoing,Salary payment
8f4bbd57-4c85-445a-b653-018279d97468,2025-01-11 16:24:00,22037.46,SEK,GB17GACU53881128600251,SE8902YMVD57211621327275,Sweden,Östersund,Sweden,Karlstad,outgoing,Insurance payout
54a885e7-d153-467d-8149-0df76f2d1ddf,2025-04-12 20:38:00,1566.44,SEK,SE8902JBML23966854830022,GB03HSSW92659679263113,Sweden,Norrköping,Finland,Kärkölä,outgoing,Salary payment
6c2513ad-4e3c-4e67-ba27-3a975fb19c89,2025-04-15 10:45:00,28861.93,USD,GB98AOKX22149180601509,SE8902GZAO49226888899471,Namibia,Wilsonmouth,Sweden,Karlskrona,incoming,Loan repayment
9e3547e7-39d8-4f3c-aac0-3bb4c8a3bb6b,2025-04-19 11:43:00,34406.82,SEK,SE8902XNEE54146257506129,GB66DIOP94681510481089,Sweden,Trollhättan,Sweden,Uppsala,outgoing,Utility bill
5ab2791a-e6f2-478f-84e4-cc77af08fd3c,2025-02-17 12:25:00,3149.24,SEK,SE8902PSRJ65756431691707,GB97CSXF63818179545655,Sweden,Trelleborg,Sweden,Varberg,incoming,Online purchase
c4fcd883-6519-4ed3-b0d9-66de4d8137bb,2025-02-01 23:33:00,48050.1,SEK,SE8902GYZA91851265600454,GB22ZMSD12445788534395,Sweden,Uddevalla,Sweden,Uddevalla,outgoing,Utility bill
0decd073-7e65-4ce0-b76b-3bf3a3761f76,2025-04-06 12:25:00,21467.25,SEK,SE8902YLGE04073464233597,GB48CJCO46466367783758,Sweden,Sandviken,Sweden,Göteborg,incoming,
59dd5cc9-21a4-43ec-bc86-39c8e2826e92,2025-05-07 19:09:00,19691.73,SEK,SE8902OSQP10294973862487,GB59JVOV04746683142853,Sweden,Linköping,Brunei Darussalam,South Dana,outgoing,Loan repayment
316499f6-145d-45f3-8954-1fc1f493c7a9,2025-05-15 07:50:00,28529.81,SEK,GB31WDTN52095374327013,SE8902TURO07496760761316,Sweden,Landskrona,Sweden,Lidingö,incoming,Consulting fee
896d8641-bb50-49cb-a5cf-49e1c86ca7b1,2025-05-12 19:32:00,48095.3,SEK,GB76XFTR20089479559837,SE8902GFAS09862022036004,Sweden,Ängelholm,Sweden,Umeå,incoming,Online purchase
bc48f7a1-3de9-4b06-a798-50f610a75ddf,2025-02-25 13:39:00,18505.67,SEK,SE8902TMAZ51468626641221,GB55QVRS91733396370104,Sweden,Gävle,Niue,East Elaine,outgoing,Rent transfer
3804d222-5793-42f0-9dae-ca8becc914ff,2025-03-26 20:23:00,11090.4,SEK,GB36ZEDJ73489562320131,SE8902WABA80671991745830,Sweden,Norrköping,Sweden,Karlskoga,incoming,Online purchase
5bb92e83-3532-4cc8-a19b-1686419df80a,2025-02-10 05:44:00,31767.4,SEK,SE8902XJAN35723200835220,GB78BKKT61945343223144,Sweden,Varberg,Sweden,Lidingö,outgoing,Loan repayment
4d59b82e-c262-4120-986d-1601e8007936,2025-05-15 09:06:00,36982.56,SEK,SE8902FKHS98022985303829,GB65FNWG32042348932520,Sweden,Umeå,Sweden,Eskilstuna,incoming,Insurance payout
1b3f0a83-992d-46a3-9773-a69cc1a881f8,2025-04-07 12:07:00,45820.46,USD,GB25GONQ67205162085190,SE8902NNNO44225102810397,Isle of Man,Port Stephanieville,Sweden,Luleå,outgoing,Freelance project payment
848f45df-0b73-4bc2-a49c-903771d886bf,2025-04-17 17:40:00,30462.97,USD,GB44ATCC00355977468067,SE8902NFJG83208273691327,Lithuania,New Adam,Sweden,Linköping,incoming,Utility bill
efb788ca-05ca-4a2b-8375-a780ec501d8f,2025-03-26 00:00:00,41544.23,SEK,GB27RKQT88916555097803,SE8902IJUF89235594362096,Sweden,Luleå,Sweden,Linköping,outgoing,Gift to family member
a3b262ec-8f6a-4f15-a567-ec5e3d266fef,2025-04-01 21:46:00,31821.43,SEK,SE8902DSLW17149818922650,GB73SQZW99021154489244,Sweden,Landskrona,Tunisia,New Darylport,outgoing,Freelance project payment
6904737b-9bb8-450d-b7bc-1584ebf9380f,2025-05-11 06:28:00,21592.5,SEK,SE8902OIOG12978777374762,GB41MPJO52388791162281,Sweden,Lund,Russian Federation,Lambville,incoming,Loan repayment
1eeacd95-a57f-4ca7-b3ca-f68e1f589633,2025-04-12 00:27:00,31128.68,SEK,SE8902XPKO29440306068239,GB32FQCB76232113576241,Sweden,Ängelholm,Sweden,Södertälje,outgoing,Subscription fee
681dc375-2cf2-47d9-a384-ec9ba43c1a68,2023-02-07 08:05:00,22935.36,SEK,SE8902BXQI23685027971551,GB57IKML48989408004691,Sweden,Borås,Poland,Nowy Targ,outgoing,Payment for invoice #8978
f59167e9-ecd2-4905-b028-5187252ecb0d,2025-04-21 04:01:00,13681.23,SEK,SE8902SMBI03438185868162,GB49EVCT51408031893935,Sweden,Helsingborg,Sweden,Södertälje,outgoing,Consulting fee
0e67160e-4aa1-406f-a4c4-2cb60592d89f,2025-03-28 21:37:00,42790.26,SEK,GB52AEPR75429282768925,SE8902QASC32307460643773,Sweden,Alingsås,Sweden,Trelleborg,outgoing,Rent transfer
3f9887d1-bc48-4f63-a615-2e4a61fe5603,2025-04-19 16:29:00,21425.66,SEK,GB46HEPE06161535044144,SE8902ZDMU73833226690524,Sweden,Växjö,Sweden,Lidingö,outgoing,Reimbursement for travel
4b1905e1-974f-4aca-92bc-41b45295b9bd,2025-05-10 23:05:00,8601.56,SEK,SE8902GXLB05514229654020,GB79YBOL86406799636625,Sweden,Örebro,Sweden,Jönköping,incoming,Mobile recharge
6e61d440-603d-4816-8b21-716a7ee025b6,2025-04-03 14:09:00,46043.23,SEK,SE8902ZUBS27912610124575,GB80OHZV24619015003590,Sweden,Mölndal,Tokelau,West Wendyfort,outgoing,Insurance payout
25e981ac-f348-41a6-b13f-68eb1a925fe4,2025-03-31 12:40:00,21851.38,SEK,SE8902SPOT75366803801987,GB55KZRF88795862856370,Sweden,Växjö,Sweden,Linköping,outgoing,Mobile recharge
dad8c21e-471a-4d3a-9fbc-573721b09900,2025-05-08 20:39:00,36496.55,SEK,GB68YZDL78251340575153,SE8902ONZU44479921442383,Sweden,Lidköping,Sweden,Landskrona,incoming,Online purchase
a68abd48-6e18-4bbf-a505-e044f876acdc,2025-01-10 03:43:00,44008.44,SEK,SE8902JLFC48207582147190,GB64IZRZ88732465576282,Sweden,Stockholm,Iceland,Barbaraport,outgoing,Gift to family member
256f9450-652b-4597-bb68-e38191e4882f,2025-02-28 09:14:00,31631.02,SEK,SE8902IAZC69283036911026,GB22YWUH09234558761922,Sweden,Norrköping,Sweden,Mölndal,outgoing,
f1438c07-1a5b-47e5-9524-1ec81e18463a,2025-01-18 11:41:00,1527.92,SEK,SE8902VMWP60739361675669,GB14PPLA61300202563209,Sweden,Malmö,Estonia,Salumetsborough,incoming,Reimbursement for travel
5a7929b7-5546-42c9-b28a-48d1895a5365,2025-02-21 02:55:00,38227.58,SEK,SE8902QIQI47434237190569,GB11XMJY50048916344543,Sweden,Växjö,Syrian Arab Republic,Aliciamouth,incoming,Insurance payout
07158556-d83e-471b-a823-5b17cd9ac6a1,2025-04-27 21:40:00,13299.91,SEK,GB64OWXS85565858495279,SE8902FLMA18768060331290,Sweden,Skövde,Sweden,Motala,outgoing,Online purchase
5b2592eb-4dd1-4dae-be8d-30c6f5a19f01,2025-01-14 11:14:00,3060.31,USD,GB85ZTET59764867731117,SE8902JQHT00463203687003,French Polynesia,New Rubenville,Sweden,Borlänge,incoming,Mobile recharge
f2039721-e3c6-4559-ab47-841a1a9e0584,2025-04-08 12:40:00,27750.8,SEK,SE8902BIRC46206283725522,GB65ANIZ48012852560070,Sweden,Motala,Sweden,Skövde,incoming,
a14f8bc8-9ad1-467f-abac-d81c0a56fb67,2025-04-10 09:11:00,48486.26,USD,GB19IPRR11809763972105,SE8902QVLD06706916367921,Qatar,New Brian,Sweden,Skövde,incoming,Freelance project payment
27a09465-dfd3-4f81-9129-ed10ebb04ae5,2025-03-16 20:55:00,49387.85,SEK,SE8902KWGC09517167288801,GB02PFIZ04649164859281,Sweden,Skövde,Seychelles,North Thomas,incoming,
17bfb30c-96c0-475f-b5d7-af7953449849,2025-05-16 00:22:00,15513.32,SEK,SE8902MEJF62740560811988,GB93JZSE40162287054401,Sweden,Karlstad,Sweden,Trelleborg,outgoing,Mobile recharge
1415582d-56fc-4c6f-978c-b04383c09b94,2025-03-23 13:05:00,11075.54,USD,GB96EQOR76332101499393,SE8902AMRJ75051497335013,Poland,Sandomierz,Sweden,Lund,incoming,Subscription fee
26f881cb-d0d5-45b4-8ce8-ce75dd718bf3,2025-02-25 21:42:00,11159.6,SEK,SE8902CARL50738619229703,GB35UECG24026921340195,Sweden,Lidingö,Sweden,Kristianstad,outgoing,Gift to family member
4a2bbf14-752a-4ead-b67f-f88e341122da,2025-01-08 11:45:00,40305.23,SEK,SE8902AVQC54172602808950,GB70WTJK50007765847821,Sweden,Örebro,Sweden,Trelleborg,outgoing,Subscription fee
002962ba-a03b-4337-9ef9-15414e200c0a,2025-03-19 20:17:00,12863.38,SEK,GB35NYSX62920186083052,SE8902ORAT65143572227414,Sweden,,Sweden,Luleå,incoming,Gift to family member
38966727-c215-4812-8be8-ffa1fb3f88ca,2025-01-27 01:27:00,48868.01,SEK,SE8902RMLX84077931088026,GB26DFMT53024479157722,Sweden,Örnsköldsvik,Sweden,Växjö,outgoing,Insurance payout
9868ab4d-31f2-4d40-a213-6ac16e68a3ca,2025-04-08 04:57:00,7863.82,USD,GB80PCMZ79739237823992,SE8902VABD28433519743158,Island,West Elis,Sweden,Lidingö,outgoing,Salary payment
eb6c842c-67e7-46b2-be72-9073e63ef49d,2025-05-04 22:59:00,38584.42,USD,GB16TUYA29947816590711,SE8902ZMIE92280783818806,Poland,Zambrów,Sweden,Varberg,incoming,Reimbursement for travel
f73dd592-3893-4a26-862b-3bc268bf68d1,2025-02-12 13:26:00,33375.34,SEK,SE8902IWUZ21139031383602,GB56ZWSF66673768563421,Sweden,Sundsvall,Panama,North Jennifer,incoming,Tax refund
4eed3565-b1d6-41c1-8506-1c4109a69860,2025-03-27 02:36:00,49734.88,SEK,SE8902DBZP90399205881070,GB77LAGI98237513278063,Sweden,Halmstad,Estonia,Karufurt,incoming,
09beaaf9-f7ae-4ae1-aa45-e1c02e00db60,2025-01-07 12:08:00,7679.73,SEK,SE8902XVJQ62588665096343,GB72NMOQ89947603058809,Sweden,Sundsvall,Benin,Lake Kariside,incoming,
7ed69577-9344-4e57-bae6-b5d09213bd89,2025-04-15 05:45:00,3105.47,SEK,SE8902NILS51480673047457,GB92DNGL64722121869696,Sweden,Linköping,Sweden,Sandviken,outgoing,Salary payment
ebebb774-e59f-45d9-90b7-c6b12ff7da77,2025-01-11 14:57:00,13858.25,USD,GB34BDYQ54863052941490,SE8902SJTM65462604716724,Senegal,Wellsport,Sweden,Umeå,incoming,Reimbursement for travel
619bd6bc-0b1e-48d9-b33d-1b29d983f113,2025-05-02 22:15:00,34877.49,USD,GB78NWFU87331650132543,SE8902FXEO42999261877496,Sao Tome and Principe,Susanburgh,Sweden,Göteborg,outgoing,Freelance project payment
5a176616-dd57-4564-aaae-2a23a705824b,2025-02-08 04:40:00,23195.17,SEK,SE8902ZPHS02086856755015,GB91DLPP61553182038880,Sweden,Nyköping,Sweden,Stockholm,incoming,Utility bill
1e603478-68ef-4e4c-a1f4-ada3ee1fe277,2025-03-31 03:50:00,16858.45,USD,GB44CNXL69850972054748,SE8902APRX63562848993577,Sao Tome and Principe,South Joannaland,Sweden,Örnsköldsvik,outgoing,Mobile recharge
d74351d6-ebb3-4926-8a7b-2435ac374199,2025-05-01 08:02:00,42572.51,SEK,SE8902XSYV69131047178016,GB47NWML02766870349367,Sweden,Umeå,Seychelles,North Matthewmouth,outgoing,Loan repayment
cbff4fd9-fad7-4e7a-8375-40b35a98b06b,2025-03-17 20:29:00,27418.61,SEK,GB46UDCM12045898277196,SE8902XEKA11659742485329,Sweden,Varberg,Sweden,Lidköping,outgoing,Payment for invoice #5519
212fe17c-908d-4817-a1b3-148be6e735b7,2025-03-06 21:00:00,46825.39,SEK,SE8902HHVE14882891293350,GB33NPIW49610364012279,Sweden,Gävle,Sweden,Karlskrona,outgoing,
